2026-04-17 12:21:05,102,10.2.8.44,GET,/,200
2026-04-17 12:21:08,336,10.2.8.44,GET,/login,200
2026-04-17 12:21:15,004,203.0.113.77,GET,/robots.txt,404
2026-04-17 12:21:15,417,203.0.113.77,GET,/.env,404
2026-04-17 12:21:15,808,203.0.113.77,GET,/admin,403
2026-04-17 12:21:16,210,203.0.113.77,GET,/phpmyadmin,404
2026-04-17 12:21:16,609,203.0.113.77,GET,/.git/config,404
2026-04-17 12:21:16,998,203.0.113.77,GET,/wp-login.php,404
2026-04-17 12:21:17,422,203.0.113.77,GET,/server-status,403
2026-04-17 12:21:17,831,203.0.113.77,GET,/backup.sql,404
2026-04-17 12:21:18,210,203.0.113.77,GET,/config.php.bak,404
2026-04-17 12:21:18,644,203.0.113.77,GET,/api/debug,404
2026-04-17 12:21:19,002,203.0.113.77,GET,/console,404
2026-04-17 12:21:19,449,203.0.113.77,GET,/actuator/health,404
2026-04-17 12:21:19,828,203.0.113.77,GET,/manage,404
2026-04-17 12:21:20,196,203.0.113.77,GET,/sitemap.xml,404
2026-04-17 12:21:20,551,203.0.113.77,GET,/debug,404
2026-04-17 12:21:21,008,10.2.8.44,GET,/search?q=shipping+policy,200
2026-04-17 12:21:27,331,10.2.8.44,GET,/contact,200
